time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,weather_code,surface_pressure,cloud_cover
2026-06-30 08:00:00,27.3,91,25.6,0.0,3,1012.3,96
2026-06-30 09:00:00,28.4,85,25.7,0.1,51,1012.1,72
2026-06-30 10:00:00,28.9,82,25.5,0.0,3,1012.1,96
2026-06-30 11:00:00,29.0,82,25.7,0.0,2,1012.2,79
2026-06-30 12:00:00,29.3,80,25.5,0.1,51,1011.9,78
2026-06-30 13:00:00,29.3,80,25.5,0.0,2,1011.4,57
2026-06-30 14:00:00,29.4,80,25.6,0.0,3,1011.1,97
2026-06-30 15:00:00,29.4,79,25.3,0.0,3,1011.2,98
2026-06-30 16:00:00,28.7,82,25.4,0.0,3,1010.8,87
2026-06-30 17:00:00,28.2,84,25.2,0.0,3,1010.6,96
2026-06-30 18:00:00,27.5,87,25.0,0.0,3,1010.9,94
2026-06-30 19:00:00,26.6,91,25.1,0.0,3,1010.9,99
2026-06-30 20:00:00,25.9,95,25.0,0.0,3,1011.5,100
2026-06-30 21:00:00,25.8,93,24.7,0.0,3,1011.8,99
2026-06-30 22:00:00,25.5,94,24.5,0.0,3,1011.8,98
2026-06-30 23:00:00,25.5,94,24.6,0.0,3,1011.8,99
2026-07-01 00:00:00,25.6,94,24.7,0.0,3,1011.7,95
2026-07-01 01:00:00,25.7,95,24.8,0.0,3,1011.3,98
2026-07-01 02:00:00,25.7,95,24.8,0.0,2,1010.9,74
2026-07-01 03:00:00,25.7,93,24.4,0.0,0,1010.9,9
2026-07-01 04:00:00,25.5,94,24.5,0.0,0,1010.3,13
2026-07-01 05:00:00,25.6,93,24.4,0.0,2,1010.5,60
2026-07-01 06:00:00,25.8,92,24.5,0.0,3,1010.7,85
2026-07-01 07:00:00,26.7,88,24.5,0.0,3,1010.8,86
2026-07-01 08:00:00,27.3,83,24.3,0.0,3,1011.1,98
2026-07-01 09:00:00,28.1,80,24.2,0.0,3,1010.9,97
2026-07-01 10:00:00,28.4,80,24.6,0.0,3,1010.9,89
2026-07-01 11:00:00,28.6,80,24.8,0.0,3,1010.8,90
2026-07-01 12:00:00,28.8,79,24.9,0.0,1,1010.4,36
2026-07-01 13:00:00,28.9,80,25.0,0.0,2,1010.0,72
2026-07-01 14:00:00,28.8,80,24.9,0.0,2,1009.9,53
2026-07-01 15:00:00,29.2,78,25.0,0.0,3,1009.9,80
2026-07-01 16:00:00,28.8,79,24.8,0.0,0,1009.9,18
2026-07-01 17:00:00,28.3,82,25.0,0.0,0,1009.5,13
2026-07-01 18:00:00,27.7,85,24.9,0.0,1,1009.7,37
2026-07-01 19:00:00,26.9,89,24.9,0.0,3,1010.0,97
2026-07-01 20:00:00,26.5,90,24.8,0.0,3,1010.4,91
2026-07-01 21:00:00,26.7,89,24.7,0.0,3,1010.6,91
2026-07-01 22:00:00,26.4,91,24.9,0.0,3,1010.9,96
2026-07-01 23:00:00,26.3,92,24.9,0.0,2,1011.1,77
2026-07-02 00:00:00,26.2,93,25.0,0.0,3,1010.9,91
2026-07-02 01:00:00,26.2,94,25.2,0.0,3,1010.8,97
2026-07-02 02:00:00,26.2,94,25.2,0.0,3,1010.6,100
2026-07-02 03:00:00,26.2,95,25.3,0.0,3,1010.4,100
2026-07-02 04:00:00,25.9,96,25.2,0.0,3,1010.1,99
2026-07-02 05:00:00,25.8,95,24.9,0.0,3,1010.5,98
2026-07-02 06:00:00,25.8,95,25.0,0.0,3,1010.8,98
2026-07-02 07:00:00,26.6,91,25.0,0.0,3,1010.9,94
2026-07-02 08:00:00,27.4,85,24.7,0.0,3,1011.6,95
2026-07-02 09:00:00,28.4,80,24.6,0.0,1,1012.1,47
2026-07-02 10:00:00,28.4,81,24.8,0.2,51,1012.1,59
2026-07-02 11:00:00,28.9,79,24.9,0.0,1,1011.7,45
2026-07-02 12:00:00,29.4,75,24.6,0.0,3,1011.7,82
2026-07-02 13:00:00,29.6,75,24.7,0.0,3,1011.6,94
2026-07-02 14:00:00,29.5,74,24.4,0.0,2,1011.4,73
2026-07-02 15:00:00,29.5,72,23.9,0.0,1,1011.3,45
2026-07-02 16:00:00,28.9,75,23.9,0.0,1,1011.1,29
2026-07-02 17:00:00,28.2,80,24.5,0.0,0,1011.0,18
2026-07-02 18:00:00,27.4,85,24.6,0.0,0,1011.1,5
2026-07-02 19:00:00,26.7,89,24.8,0.0,0,1011.6,19
2026-07-02 20:00:00,26.2,92,24.8,0.0,1,1012.1,20
2026-07-02 21:00:00,26.3,92,24.9,0.0,1,1012.3,40
2026-07-02 22:00:00,26.1,93,24.9,0.0,2,1012.8,52
2026-07-02 23:00:00,25.9,95,25.0,0.0,2,1012.8,73
2026-07-03 00:00:00,25.8,95,25.0,0.0,3,1012.6,96
2026-07-03 01:00:00,25.9,94,24.8,0.0,3,1012.3,99
2026-07-03 02:00:00,26.0,93,24.8,0.0,3,1012.3,98
2026-07-03 03:00:00,25.8,95,24.9,0.0,3,1012.5,99
2026-07-03 04:00:00,25.8,95,24.9,0.0,3,1012.2,98
2026-07-03 05:00:00,25.5,96,24.7,0.0,3,1012.2,84
2026-07-03 06:00:00,25.7,93,24.5,0.0,2,1012.4,58
2026-07-03 07:00:00,26.8,88,24.6,0.0,2,1012.5,53
2026-07-03 08:00:00,27.6,83,24.4,0.0,2,1012.9,52
2026-07-03 09:00:00,28.5,81,24.9,0.0,3,1012.6,94
2026-07-03 10:00:00,28.7,81,25.0,0.0,2,1012.5,74
2026-07-03 11:00:00,29.1,79,25.1,0.0,1,1012.5,45
2026-07-03 12:00:00,29.5,78,25.2,0.0,1,1012.5,49
2026-07-03 13:00:00,29.7,74,24.7,0.0,3,1012.2,91
2026-07-03 14:00:00,29.7,74,24.6,0.0,3,1012.1,98
2026-07-03 15:00:00,29.6,71,23.9,0.0,3,1011.9,100
2026-07-03 16:00:00,29.0,73,23.7,0.0,3,1011.6,97
2026-07-03 17:00:00,28.4,76,23.8,0.0,3,1011.3,99
2026-07-03 18:00:00,27.8,79,23.7,0.0,3,1011.6,84
2026-07-03 19:00:00,26.7,86,24.3,0.0,3,1011.7,91
2026-07-03 20:00:00,25.8,91,24.2,0.0,1,1012.2,41
2026-07-03 21:00:00,25.7,92,24.3,0.0,1,1012.3,21
2026-07-03 22:00:00,25.3,93,24.1,0.0,0,1012.6,13
2026-07-03 23:00:00,25.3,92,24.0,0.0,1,1012.7,20
2026-07-04 00:00:00,25.2,93,23.9,0.0,1,1012.4,26
2026-07-04 01:00:00,25.0,94,23.9,0.0,0,1012.0,9
2026-07-04 02:00:00,25.2,93,24.0,0.0,1,1011.5,29
2026-07-04 03:00:00,25.2,92,23.9,0.0,1,1011.5,31
2026-07-04 04:00:00,25.1,94,24.0,0.0,1,1011.4,41
2026-07-04 05:00:00,25.2,93,24.0,0.0,1,1011.4,47
2026-07-04 06:00:00,25.8,90,24.0,0.0,0,1011.8,17
2026-07-04 07:00:00,26.8,86,24.3,0.0,0,1012.2,17
2026-07-04 08:00:00,27.5,82,24.1,0.0,1,1012.4,23
2026-07-04 09:00:00,28.3,78,24.1,0.0,0,1012.0,0
2026-07-04 10:00:00,28.7,76,24.0,0.0,0,1011.9,0
2026-07-04 11:00:00,29.1,75,24.2,0.0,0,1011.9,0
2026-07-04 12:00:00,29.5,73,24.0,0.0,1,1011.7,20
2026-07-04 13:00:00,29.6,73,24.2,0.0,0,1011.8,6
2026-07-04 14:00:00,29.5,74,24.3,0.0,0,1011.7,1
2026-07-04 15:00:00,29.7,71,23.9,0.0,0,1011.0,0
2026-07-04 16:00:00,29.0,74,23.9,0.0,0,1011.0,0
2026-07-04 17:00:00,28.3,78,24.1,0.0,0,1010.6,9
2026-07-04 18:00:00,27.6,83,24.5,0.0,0,1010.3,4
2026-07-04 19:00:00,26.7,89,24.8,0.0,0,1010.3,0
2026-07-04 20:00:00,25.8,93,24.6,0.0,0,1010.7,4
2026-07-04 21:00:00,26.0,92,24.6,0.0,0,1011.0,2
2026-07-04 22:00:00,25.8,93,24.6,0.0,1,1011.6,20
2026-07-04 23:00:00,25.7,93,24.6,0.0,1,1011.4,22
2026-07-05 00:00:00,25.7,93,24.5,0.0,1,1011.0,31
2026-07-05 01:00:00,25.6,93,24.4,0.0,1,1010.8,34
2026-07-05 02:00:00,25.6,93,24.3,0.0,1,1010.5,27
2026-07-05 03:00:00,25.4,94,24.3,0.0,0,1010.1,7
2026-07-05 04:00:00,25.4,92,24.0,0.0,0,1010.3,2
2026-07-05 05:00:00,25.4,91,23.8,0.0,0,1010.6,7
2026-07-05 06:00:00,25.6,90,23.8,0.0,1,1011.0,27
2026-07-05 07:00:00,26.6,85,23.8,0.0,3,1011.7,82
2026-07-05 08:00:00,27.2,81,23.7,0.0,2,1011.8,79
2026-07-05 09:00:00,28.1,76,23.6,0.0,3,1011.3,86
2026-07-05 10:00:00,28.5,75,23.6,0.0,3,1011.1,98
2026-07-05 11:00:00,29.1,72,23.4,0.0,3,1010.9,99
2026-07-05 12:00:00,29.3,72,23.8,0.0,3,1010.9,99
2026-07-05 13:00:00,29.7,70,23.7,0.0,3,1010.6,87
2026-07-05 14:00:00,29.6,71,23.8,0.0,2,1010.3,62
2026-07-05 15:00:00,29.6,69,23.4,0.0,0,1010.0,6
2026-07-05 16:00:00,29.1,71,23.3,0.0,0,1009.6,1
2026-07-05 17:00:00,28.5,73,23.2,0.0,0,1009.3,0
2026-07-05 18:00:00,27.8,76,23.2,0.0,0,1009.5,0
2026-07-05 19:00:00,26.7,84,23.8,0.0,0,1009.9,0
2026-07-05 20:00:00,25.9,88,23.8,0.0,0,1010.3,1
2026-07-05 21:00:00,26.2,85,23.5,0.0,0,1010.6,0
2026-07-05 22:00:00,25.9,86,23.4,0.0,0,1010.8,0
2026-07-05 23:00:00,25.6,88,23.5,0.0,0,1010.6,0
2026-07-06 00:00:00,25.7,88,23.7,0.0,0,1010.1,2
2026-07-06 01:00:00,26.1,88,23.9,0.0,0,1009.7,2
2026-07-06 02:00:00,26.1,89,24.1,0.0,0,1009.4,2
2026-07-06 03:00:00,26.2,87,23.9,0.0,0,1009.6,5
2026-07-06 04:00:00,26.0,88,24.0,0.0,0,1009.8,3
2026-07-06 05:00:00,26.0,88,23.9,0.0,0,1009.6,0
2026-07-06 06:00:00,26.2,87,23.8,0.0,0,1009.7,0
2026-07-06 07:00:00,27.1,84,24.1,0.0,0,1009.8,0
2026-07-06 08:00:00,27.8,81,24.1,0.0,0,1010.2,0
2026-07-06 09:00:00,28.8,76,24.2,0.0,0,1010.2,0
2026-07-06 10:00:00,29.2,73,23.8,0.0,0,1010.2,0
2026-07-06 11:00:00,29.6,72,24.0,0.0,0,1010.0,0
2026-07-06 12:00:00,29.8,71,24.0,0.0,0,1009.8,0
2026-07-06 13:00:00,29.9,72,24.3,0.0,0,1009.7,0
2026-07-06 14:00:00,29.8,72,24.2,0.0,0,1009.6,0
2026-07-06 15:00:00,29.8,72,24.1,0.0,0,1009.4,5
2026-07-06 16:00:00,29.2,75,24.3,0.0,0,1009.1,4
2026-07-06 17:00:00,28.7,78,24.5,0.0,0,1009.0,13
2026-07-06 18:00:00,28.1,81,24.5,0.0,1,1009.2,24
2026-07-06 19:00:00,27.3,87,24.8,0.0,0,1009.4,13
2026-07-06 20:00:00,26.4,90,24.7,0.0,0,1009.8,8
2026-07-06 21:00:00,26.3,91,24.7,0.0,0,1010.0,5
2026-07-06 22:00:00,25.8,93,24.5,0.0,0,1010.0,0
2026-07-06 23:00:00,25.6,93,24.3,0.0,0,1009.8,2
2026-07-07 00:00:00,25.4,92,24.0,0.0,0,1009.2,5
2026-07-07 01:00:00,25.2,92,23.9,0.0,0,1008.9,6
2026-07-07 02:00:00,25.0,93,23.9,0.0,0,1009.0,9
2026-07-07 03:00:00,25.2,93,24.0,0.0,0,1009.3,18
2026-07-07 04:00:00,25.1,93,23.9,0.0,1,1009.2,20
2026-07-07 05:00:00,25.0,93,23.9,0.0,1,1009.2,30
2026-07-07 06:00:00,25.3,94,24.2,0.0,1,1009.3,26
2026-07-07 07:00:00,26.9,89,24.9,0.0,1,1009.6,23
2026-07-07 08:00:00,27.7,84,24.7,0.1,51,1009.8,42
2026-07-07 09:00:00,28.9,76,24.2,0.1,51,1009.6,57
2026-07-07 10:00:00,29.3,72,23.8,0.1,51,1009.5,59
2026-07-07 11:00:00,29.7,73,24.2,0.1,51,1009.5,33
2026-07-07 12:00:00,30.0,72,24.4,0.0,0,1009.0,7
2026-07-07 13:00:00,30.3,69,24.0,0.0,0,1008.7,5
2026-07-07 14:00:00,30.4,67,23.7,0.0,0,1008.4,5
2026-07-07 15:00:00,30.6,66,23.5,0.0,0,1007.9,2
2026-07-07 16:00:00,30.2,69,23.9,0.0,0,1007.5,2
2026-07-07 17:00:00,29.8,69,23.5,0.0,0,1007.4,2
2026-07-07 18:00:00,28.8,72,23.4,0.0,2,1007.3,54
2026-07-07 19:00:00,27.3,87,24.9,0.0,0,1007.8,17
2026-07-07 20:00:00,25.7,94,24.6,0.0,0,1008.3,9
2026-07-07 21:00:00,26.2,90,24.4,0.0,0,1008.9,3
2026-07-07 22:00:00,25.8,91,24.1,0.0,0,1009.1,13
2026-07-07 23:00:00,25.6,91,24.1,0.0,0,1008.8,7
2026-07-08 00:00:00,25.3,93,24.0,0.0,0,1008.3,4
2026-07-08 01:00:00,24.8,94,23.8,0.0,0,1007.9,12
2026-07-08 02:00:00,24.3,95,23.5,0.0,0,1007.7,15
2026-07-08 03:00:00,24.5,96,23.9,0.0,0,1007.8,2
2026-07-08 04:00:00,24.3,96,23.7,0.0,0,1007.9,9
2026-07-08 05:00:00,24.3,96,23.5,0.0,0,1008.3,16
2026-07-08 06:00:00,24.5,96,23.8,0.0,0,1008.5,4
2026-07-08 07:00:00,26.6,87,24.2,0.0,0,1008.7,7
2026-07-08 08:00:00,28.0,79,24.0,0.0,0,1008.9,18
2026-07-08 09:00:00,29.7,71,23.8,0.0,2,1008.6,56
2026-07-08 10:00:00,29.9,72,24.3,0.0,2,1008.3,61
2026-07-08 11:00:00,30.2,73,24.8,0.0,1,1008.2,32
2026-07-08 12:00:00,30.7,71,24.8,0.0,1,1008.0,33
2026-07-08 13:00:00,30.2,73,24.8,0.0,1,1007.6,28
2026-07-08 14:00:00,29.9,72,24.3,0.0,0,1007.3,18
2026-07-08 15:00:00,30.0,70,23.9,0.0,0,1007.0,10
2026-07-08 16:00:00,29.4,72,23.8,0.0,0,1006.9,7
2026-07-08 17:00:00,28.6,74,23.5,0.0,0,1006.9,6
2026-07-08 18:00:00,27.8,77,23.3,0.0,1,1006.8,24
2026-07-08 19:00:00,27.2,79,23.3,0.0,1,1006.9,48
2026-07-08 20:00:00,26.8,83,23.7,0.0,1,1007.1,27
2026-07-08 21:00:00,26.8,83,23.7,0.0,1,1007.0,32
2026-07-08 22:00:00,26.6,84,23.8,0.0,1,1007.5,32
2026-07-08 23:00:00,26.6,85,23.8,0.0,1,1007.3,28
2026-07-09 00:00:00,26.5,86,24.0,0.0,1,1007.0,31
2026-07-09 01:00:00,26.4,86,23.9,0.0,1,1006.7,34
2026-07-09 02:00:00,26.4,87,24.2,0.0,1,1006.7,41
2026-07-09 03:00:00,26.7,85,24.0,0.0,1,1006.3,34
2026-07-09 04:00:00,26.7,85,24.1,0.0,1,1006.2,28
2026-07-09 05:00:00,26.6,88,24.4,0.0,1,1006.3,32
2026-07-09 06:00:00,26.6,90,24.9,0.1,51,1006.5,26
2026-07-09 07:00:00,27.4,85,24.8,0.0,1,1006.4,38
2026-07-09 08:00:00,28.3,80,24.6,0.0,2,1006.6,60
2026-07-09 09:00:00,29.1,80,25.2,0.0,1,1006.1,29
2026-07-09 10:00:00,29.4,78,25.2,0.1,51,1006.5,20
2026-07-09 11:00:00,30.0,76,25.2,0.1,51,1006.7,21
2026-07-09 12:00:00,30.4,73,24.9,0.1,51,1006.5,20
2026-07-09 13:00:00,30.3,75,25.3,0.1,51,1006.3,33
2026-07-09 14:00:00,30.1,75,25.2,0.3,51,1005.9,22
2026-07-09 15:00:00,30.3,76,25.5,0.1,51,1005.7,15
2026-07-09 16:00:00,29.4,80,25.6,0.0,0,1005.5,8
2026-07-09 17:00:00,28.3,83,25.2,0.2,51,1005.6,27
2026-07-09 18:00:00,28.0,87,25.5,0.0,1,1005.6,37
2026-07-09 19:00:00,27.2,92,25.7,0.1,51,1005.7,24
2026-07-09 20:00:00,27.5,89,25.5,0.0,1,1006.2,34
2026-07-09 21:00:00,27.8,89,25.9,0.0,1,1006.3,27
2026-07-09 22:00:00,27.9,89,25.9,0.0,3,1006.8,100
2026-07-09 23:00:00,27.7,91,26.0,0.0,3,1006.8,100
2026-07-10 00:00:00,27.6,90,25.9,0.0,3,1006.5,100
2026-07-10 01:00:00,27.6,90,25.7,0.0,3,1005.8,98
2026-07-10 02:00:00,27.4,91,25.7,0.0,3,1005.3,99
2026-07-10 03:00:00,27.5,87,25.0,0.0,2,1004.8,67
2026-07-10 04:00:00,27.3,90,25.5,0.0,3,1004.4,99
2026-07-10 05:00:00,27.4,88,25.3,0.0,3,1004.5,100
2026-07-10 06:00:00,27.5,89,25.5,0.0,3,1004.5,98
2026-07-10 07:00:00,27.5,88,25.3,0.3,51,1004.9,100
2026-07-10 08:00:00,27.7,85,24.9,0.3,51,1005.2,100
2026-07-10 09:00:00,28.1,83,24.9,0.2,51,1005.6,99
2026-07-10 10:00:00,28.3,84,25.3,0.5,53,1005.9,99
2026-07-10 11:00:00,28.9,80,25.2,0.5,53,1005.9,89
2026-07-10 12:00:00,28.1,80,24.3,1.2,55,1005.5,98
2026-07-10 13:00:00,27.8,86,25.2,0.8,53,1005.1,100
2026-07-10 14:00:00,27.9,84,25.0,0.5,53,1004.5,100
2026-07-10 15:00:00,28.7,81,25.0,0.2,51,1004.2,100
2026-07-10 16:00:00,28.5,78,24.2,0.2,51,1003.8,100
2026-07-10 17:00:00,28.3,82,25.0,0.1,51,1003.8,100
2026-07-10 18:00:00,28.1,86,25.5,0.0,3,1003.6,100
2026-07-10 19:00:00,28.0,86,25.5,0.0,3,1003.7,100
2026-07-10 20:00:00,28.0,86,25.4,0.0,3,1004.1,100
2026-07-10 21:00:00,27.8,86,25.2,0.0,3,1004.2,100
2026-07-10 22:00:00,27.7,85,25.0,0.2,51,1004.6,84
2026-07-10 23:00:00,27.7,86,25.1,0.1,51,1004.4,93
2026-07-11 00:00:00,27.6,88,25.3,0.1,51,1003.8,99
2026-07-11 01:00:00,27.1,84,24.2,0.2,51,1002.8,100
2026-07-11 02:00:00,27.4,86,24.8,0.2,51,1002.3,100
2026-07-11 03:00:00,27.1,82,23.7,0.3,51,1002.0,100
2026-07-11 04:00:00,27.4,82,24.0,0.1,51,1001.7,100
2026-07-11 05:00:00,26.7,88,24.5,0.5,53,1002.1,100
2026-07-11 06:00:00,27.7,82,24.3,0.1,51,1002.2,100
2026-07-11 07:00:00,26.5,86,24.0,0.6,53,1003.3,100
2026-07-11 08:00:00,27.2,87,24.9,0.6,53,1003.6,100
2026-07-11 09:00:00,25.3,96,24.6,0.3,51,1004.5,100
2026-07-11 10:00:00,27.6,85,24.9,0.3,51,1004.0,100
2026-07-11 11:00:00,27.2,89,25.3,0.8,53,1004.4,100
2026-07-11 12:00:00,27.8,87,25.5,0.8,53,1004.2,100
2026-07-11 13:00:00,28.5,85,25.7,0.2,51,1004.3,100
2026-07-11 14:00:00,28.4,84,25.4,0.2,51,1004.1,100
2026-07-11 15:00:00,27.1,88,25.0,0.5,53,1004.1,74
2026-07-11 16:00:00,28.3,81,24.8,0.0,2,1003.8,78
2026-07-11 17:00:00,28.8,81,25.2,0.0,3,1003.7,99
2026-07-11 18:00:00,28.5,85,25.6,0.0,3,1004.3,100
2026-07-11 19:00:00,28.2,86,25.7,0.0,3,1004.9,100
2026-07-11 20:00:00,28.0,87,25.7,0.0,3,1005.5,100
2026-07-11 21:00:00,28.0,87,25.6,0.1,51,1006.1,100
2026-07-11 22:00:00,27.8,88,25.6,0.1,51,1007.0,100
2026-07-11 23:00:00,27.0,89,25.0,0.3,51,1007.5,100
2026-07-12 00:00:00,26.4,93,25.2,1.1,55,1007.7,100
2026-07-12 01:00:00,26.3,94,25.3,0.5,53,1007.7,99
2026-07-12 02:00:00,26.0,93,24.8,0.4,51,1007.8,99
2026-07-12 03:00:00,26.4,95,25.4,0.6,53,1007.7,95
2026-07-12 04:00:00,26.2,94,25.2,0.1,51,1007.6,81
2026-07-12 05:00:00,25.8,93,24.6,0.5,53,1007.8,87
2026-07-12 06:00:00,26.1,95,25.2,0.2,51,1008.2,98
2026-07-12 07:00:00,26.6,93,25.3,0.1,51,1008.8,99
2026-07-12 08:00:00,27.2,90,25.4,0.2,51,1009.4,100
2026-07-12 09:00:00,28.2,88,26.1,0.2,51,1009.6,100
2026-07-12 10:00:00,28.4,86,25.8,0.2,51,1009.8,100
2026-07-12 11:00:00,28.7,85,25.9,0.4,51,1010.1,100
2026-07-12 12:00:00,29.3,81,25.7,0.2,51,1010.0,89
2026-07-12 13:00:00,29.7,76,25.1,0.1,51,1010.0,5
2026-07-12 14:00:00,29.7,76,24.9,0.1,51,1009.6,5
2026-07-12 15:00:00,29.7,78,25.5,0.1,51,1009.2,4
2026-07-12 16:00:00,29.3,79,25.2,0.0,0,1009.2,6
2026-07-12 17:00:00,28.4,81,24.9,0.4,51,1009.5,7
2026-07-12 18:00:00,27.6,86,25.1,0.7,53,1009.8,16
2026-07-12 19:00:00,27.2,89,25.2,0.1,51,1010.3,9
2026-07-12 20:00:00,27.0,90,25.3,0.0,0,1010.8,11
2026-07-12 21:00:00,27.3,89,25.3,0.1,51,1010.9,15
2026-07-12 22:00:00,27.0,91,25.3,0.1,51,1010.9,19
2026-07-12 23:00:00,26.8,93,25.5,0.1,51,1011.1,27
2026-07-13 00:00:00,26.7,92,25.2,0.1,51,1011.1,29
2026-07-13 01:00:00,26.7,92,25.3,0.1,51,1010.8,13
2026-07-13 02:00:00,26.8,91,25.2,0.0,0,1010.2,5
2026-07-13 03:00:00,26.9,90,25.1,0.0,0,1010.0,2
2026-07-13 04:00:00,26.8,91,25.1,0.0,0,1009.8,7
2026-07-13 05:00:00,26.7,89,24.8,0.0,0,1009.9,5
2026-07-13 06:00:00,26.8,89,24.9,0.0,0,1010.2,11
2026-07-13 07:00:00,27.5,86,25.0,0.0,0,1010.3,15
2026-07-13 08:00:00,28.2,81,24.6,0.0,1,1010.7,27
2026-07-13 09:00:00,28.7,85,25.9,0.0,2,1010.9,66
2026-07-13 10:00:00,29.0,81,25.4,0.3,51,1011.2,100
2026-07-13 11:00:00,29.5,80,25.6,0.0,2,1011.2,70
2026-07-13 12:00:00,29.8,78,25.5,0.0,0,1010.9,12
2026-07-13 13:00:00,30.0,75,25.0,0.0,1,1010.5,27
2026-07-13 14:00:00,29.8,74,24.8,0.0,1,1010.3,28
2026-07-13 15:00:00,30.0,73,24.6,0.0,1,1010.4,23
2026-07-13 16:00:00,29.4,75,24.5,0.0,1,1010.0,23
2026-07-13 17:00:00,28.8,78,24.6,0.0,2,1009.9,74
2026-07-13 18:00:00,28.2,80,24.5,0.0,3,1010.2,95
2026-07-13 19:00:00,27.6,85,24.8,0.0,3,1010.2,98
2026-07-13 20:00:00,27.2,87,24.8,0.0,2,1010.6,64
2026-07-13 21:00:00,27.0,89,25.1,0.0,3,1010.7,98
2026-07-13 22:00:00,26.8,90,25.1,0.0,3,1011.1,99
2026-07-13 23:00:00,26.7,91,25.1,0.0,3,1011.1,95
2026-07-14 00:00:00,26.4,92,25.0,0.0,3,1010.9,97
2026-07-14 01:00:00,26.2,92,24.9,0.0,3,1010.5,100
2026-07-14 02:00:00,26.1,93,24.9,0.0,3,1010.2,100
2026-07-14 03:00:00,26.0,90,24.2,0.0,3,1010.4,100
2026-07-14 04:00:00,25.9,91,24.3,0.0,3,1010.2,82
2026-07-14 05:00:00,25.4,94,24.4,0.0,2,1010.3,77
2026-07-14 06:00:00,25.5,94,24.4,0.0,3,1010.5,90
2026-07-14 07:00:00,27.0,86,24.5,0.0,3,1010.7,94
2026-07-14 08:00:00,27.7,82,24.4,0.0,3,1011.1,100
2026-07-14 09:00:00,28.8,76,24.0,0.0,2,1010.9,56
2026-07-14 10:00:00,29.2,74,24.1,0.0,0,1011.0,4
2026-07-14 11:00:00,29.5,74,24.4,0.0,1,1010.9,38
2026-07-14 12:00:00,29.7,73,24.5,0.0,1,1011.0,38
2026-07-14 13:00:00,29.7,74,24.5,0.0,3,1010.6,87
2026-07-14 14:00:00,29.6,74,24.6,0.0,3,1010.2,98
2026-07-14 15:00:00,29.9,70,23.8,0.0,3,1009.8,98
2026-07-14 16:00:00,29.4,72,23.8,0.0,3,1009.8,97
2026-07-14 17:00:00,29.0,73,23.7,0.0,1,1009.4,20
2026-07-14 18:00:00,28.4,76,23.7,0.0,0,1009.5,16
2026-07-14 19:00:00,27.4,81,24.0,0.0,0,1009.4,2
2026-07-14 20:00:00,26.9,83,23.7,0.0,0,1009.5,6
2026-07-14 21:00:00,26.8,80,23.1,0.0,2,1009.5,59
2026-07-14 22:00:00,26.2,84,23.3,0.0,3,1010.0,83
2026-07-14 23:00:00,26.3,85,23.6,0.0,1,1010.0,46
2026-07-15 00:00:00,26.3,85,23.6,0.0,2,1009.8,66
2026-07-15 01:00:00,26.4,84,23.4,0.0,2,1009.4,50
2026-07-15 02:00:00,26.3,84,23.3,0.0,2,1008.9,63
2026-07-15 03:00:00,26.2,83,23.1,0.0,3,1008.7,80
2026-07-15 04:00:00,26.1,85,23.3,0.0,3,1008.3,89
2026-07-15 05:00:00,26.1,84,23.3,0.0,1,1008.2,28
2026-07-15 06:00:00,26.1,85,23.4,0.0,0,1008.4,0
2026-07-15 07:00:00,26.9,83,23.8,0.0,0,1008.6,0
2026-07-15 08:00:00,27.6,82,24.2,0.0,0,1008.9,0
2026-07-15 09:00:00,28.8,78,24.5,0.0,0,1008.9,2
2026-07-15 10:00:00,29.1,77,24.8,0.0,2,1008.6,52
2026-07-15 11:00:00,29.5,75,24.5,0.0,3,1008.7,80
2026-07-15 12:00:00,29.7,73,24.5,0.0,2,1008.5,57
2026-07-15 13:00:00,29.9,73,24.5,0.0,3,1008.0,95
2026-07-15 14:00:00,29.6,75,24.6,0.0,2,1007.5,76
2026-07-15 15:00:00,30.2,75,25.2,0.1,51,1007.2,60
2026-07-15 16:00:00,29.8,74,24.7,0.1,51,1006.8,95
2026-07-15 17:00:00,28.9,79,24.9,0.1,51,1006.7,98
2026-07-15 18:00:00,28.3,83,25.1,0.0,3,1006.8,84
2026-07-15 19:00:00,27.5,88,25.4,0.0,1,1006.9,26
2026-07-15 20:00:00,27.2,90,25.5,0.0,1,1007.2,27
2026-07-15 21:00:00,27.4,89,25.5,0.0,2,1007.4,52
2026-07-15 22:00:00,27.4,88,25.3,0.0,2,1007.6,70
2026-07-15 23:00:00,27.5,87,25.2,0.0,3,1007.4,93
2026-07-16 00:00:00,27.3,90,25.5,0.0,3,1007.3,86
2026-07-16 01:00:00,27.1,92,25.6,0.0,2,1007.0,67
2026-07-16 02:00:00,27.0,92,25.6,0.0,2,1006.8,72
2026-07-16 03:00:00,27.1,91,25.6,0.0,2,1006.5,57
2026-07-16 04:00:00,26.8,92,25.3,0.2,51,1006.1,52
2026-07-16 05:00:00,26.7,94,25.7,0.2,51,1005.9,57
2026-07-16 06:00:00,27.0,92,25.5,0.0,3,1006.1,89
2026-07-16 07:00:00,27.7,87,25.4,0.0,3,1006.4,100
2026-07-16 08:00:00,28.4,82,25.1,0.0,3,1006.8,91
2026-07-16 09:00:00,29.0,85,26.1,0.0,3,1006.7,83
2026-07-16 10:00:00,29.1,80,25.4,0.3,51,1006.6,44
